Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
packing and movers,13,13,70,23,7.62,https://www.firstratemovers.com/ottawa-packing-services/,0,0,0.00,0.84,53700000,"[52,17,52,100,41,29,23,41,17,23,23,29]",2026-03-19,"Local pack, Video, Related searches",commercial,Organic
moving companies in ottawa canada,94,94,590,43,9.64,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.88,116000000,"[0,0,0,100,65,5,1,55,2,4,3,2]",2026-03-21,"Local pack, Sitelinks, Related searches",commercial,Organic
moving companies how much cost,48,48,50,13,2.53,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.83,392000000,"[0,3,0,3,0,0,0,53,53,53,42,26]",2026-02-16,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
moving companies that move pianos,21,21,320,6,3.19,https://www.firstratemovers.com/ottawa-piano-movers/,0,0,0.00,0.59,4370000,"[44,54,23,19,15,100,19,67,54,29,36,12]",2026-02-02,"Local pack, People also ask, Related searches",commercial,Organic
movers in vaughan,3,3,260,23,11.12,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.67,625000,"[12,6,19,23,100,81,9,29,36,36,44,44]",2026-02-11,"Local pack, Sitelinks, Image, People also ask, Related searches",commercial,People also ask
moving company storage,18,18,320,47,6.22,https://www.firstratemovers.com/free-storage-ottawa/,0,0,0.00,0.21,375000000,"[44,54,44,54,54,54,54,81,66,66,54,54]",2026-01-31,"Local pack, People also ask, Related searches, Discussions and forums",commercial,Organic
price to move a house,12,12,90,6,2.11,https://www.firstratemovers.com/typical-move-costs-for-2024/,0,0,0.00,0.51,138,"[11,11,11,82,82,64,52,82,52,64,52,41]",2026-03-16,"Sitelinks, Video, Related searches, Discussions and forums, AI overview",informational,Organic
crate movers,49,49,320,34,3.19,https://www.firstratemovers.com/,0,0,0.00,1,4160000,"[54,54,44,54,54,54,54,54,54,81,66,66]",2026-02-01,"Image pack, Sitelinks, People also ask, Popular products, Related searches","informational, transactional",Organic
crate movers,56,56,320,34,3.19,https://www.firstratemovers.com/,0,0,0.00,1,4160000,"[54,54,44,54,54,54,54,54,54,81,66,66]",2026-02-01,"Image pack, Sitelinks, People also ask, Popular products, Related searches","informational, transactional",Organic
same day moving service,1,1,210,20,7.80,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.53,1480000000,"[35,29,29,54,43,54,43,29,43,100,29,54]",2026-02-11,"Local pack, Video, People also ask, Related searches",commercial,People also ask
self storage ottawa ontario,34,34,480,46,3.65,https://www.firstratemovers.com/free-storage-ottawa/,0,0,0.00,0.71,1480000,"[81,36,45,13,10,20,13,6,100,13,24,8]",2026-02-04,"Local pack, Image, People also ask, Related searches",commercial,Organic
piano moving toronto,55,55,140,,7.90,https://www.firstratemovers.com/ottawa-piano-movers/,0,0,0.00,0.5,0,"[2,0,2,28,12,23,66,66,28,43,82,100]",2026-03-08,"Local pack, Video, Image, Related searches",commercial,Organic
piano moving toronto,73,73,140,,7.90,https://www.firstratemovers.com/ottawa-piano-movers/,0,0,0.00,0.5,0,"[2,0,2,28,12,23,66,66,28,43,82,100]",2026-03-08,"Local pack, Video, Image, Related searches",commercial,Organic
boxes for moving cheap,39,39,320,41,0.93,https://www.firstratemovers.com/moving-boxes-and-supplies/,0,0,0.00,1,284000000,"[54,54,44,54,54,54,54,54,54,66,66,54]",2026-02-01,"Local pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches, Discussions and forums",commercial,Organic
canada movers association,81,81,210,31,2.61,https://www.firstratemovers.com/,0,0,0.00,0.19,3910000,"[11,14,9,17,21,21,9,39,39,26,32,32]",2026-01-31,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",navigational,Organic
small moving box,53,53,70,34,0.89,https://www.firstratemovers.com/moving-boxes-and-supplies/,0,0,0.00,0.92,234,"[0,0,100,23,23,28,5,5,0,5,5,12]",2026-03-20,"Local pack, Image pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches",commercial,Organic
piano move,10,10,110,16,3.22,https://www.firstratemovers.com/ottawa-piano-movers/,0,0,0.00,0.99,0,"[18,10,8,18,100,8,18,18,18,22,18,18]",2026-03-09,"Local pack, Image pack, Video, Image, Video Carousel, Related searches",commercial,Organic
you move me calgary,7,0,90,32,4.56,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.25,122000000,"[11,11,11,11,64,64,64,64,64,100,64,41]",2026-03-27,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches","navigational, transactional",People also ask
ottawa professional movers,38,38,90,48,5.19,https://www.firstratemovers.com/ottawa-packing-services/,0,0,0.00,0.38,622000,"[0,3,1,1,1,3,5,8,8,100,44,11]",2026-02-17,"Local pack, Sitelinks, People also ask, Related searches",commercial,Organic
ottawa professional movers,99,99,90,48,5.19,https://www.firstratemovers.com/local-moving-in-ottawa/,0,0,0.00,0.38,622000,"[0,3,1,1,1,3,5,8,8,100,44,11]",2026-02-17,"Local pack, Sitelinks, People also ask, Related searches",commercial,Organic
moving company in ontario,50,50,90,46,7.22,https://www.firstratemovers.com/,0,0,0.00,0.66,39000000,"[100,100,19,23,19,42,42,19,14,33,9,23]",2026-03-01,"Local pack, Sitelinks, Video, People also ask, Related searches, AI overview",commercial,Organic
moving company in ontario,58,58,90,46,7.22,https://www.firstratemovers.com/long-distance-moving/,0,0,0.00,0.66,39000000,"[100,100,19,23,19,42,42,19,14,33,9,23]",2026-03-01,"Local pack, Sitelinks, Video, People also ask, Related searches, AI overview",commercial,Organic
moving company packing services,1,1,140,30,6.65,https://www.firstratemovers.com/ottawa-packing-services/,0,0,0.00,0.83,74100000,"[23,15,23,35,44,28,23,18,23,18,15,15]",2026-03-22,"Local pack, Video, People also ask, Related searches, AI overview",commercial,AI overview
moving company packing services,1,1,140,30,6.65,https://www.firstratemovers.com/ottawa-packing-services/,0,0,0.00,0.83,74100000,"[23,15,23,35,44,28,23,18,23,18,15,15]",2026-03-22,"Local pack, Video, People also ask, Related searches, AI overview",commercial,AI overview
moving company packing services,28,28,140,30,6.65,https://www.firstratemovers.com/ottawa-packing-services/,0,0,0.00,0.83,74100000,"[23,15,23,35,44,28,23,18,23,18,15,15]",2026-03-22,"Local pack, Video, People also ask, Related searches, AI overview",commercial,Organic
moving company quote,15,15,480,36,9.28,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.42,397000000,"[54,54,54,66,66,66,66,100,81,100,100,100]",2026-02-13,"Video, People also ask, Related searches, Discussions and forums, AI overview","commercial, informational",Organic
relocating to ottawa,84,84,90,13,1.34,https://www.firstratemovers.com/moving-from-ottawa-to-toronto/,0,0,0.00,0.14,3490000,"[23,23,23,23,23,23,35,17,17,12,23,17]",2026-03-23,"Sitelinks, Video, Video Carousel, Related searches, AI overview",informational,Organic
movers service near me,67,67,50,53,5.75,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.74,0,"[0,0,0,100,1,1,3,1,1,1,1,1]",2026-03-19,"Local pack, Video, Related searches",transactional,Organic
movers service near me,76,76,50,53,5.75,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.74,0,"[0,0,0,100,1,1,3,1,1,1,1,1]",2026-03-19,"Local pack, Video, Related searches",transactional,Organic
free appliance removal ottawa ontario,72,72,50,9,1.07,https://www.firstratemovers.com/furniture-donation-disposal/,0,0,0.00,0.61,1640000,"[18,18,18,18,100,18,100,18,100,100,100,18]",2026-02-19,"Local pack, Sitelinks, Related searches, Discussions and forums, AI overview",commercial,Organic
truck and movers,16,16,70,27,3.77,https://www.firstratemovers.com/moving-trucks/,0,0,0.00,0.67,32800000,"[26,26,26,34,34,34,7,26,26,53,26,26]",2026-02-24,"Local pack, Video, Image, Ads bottom, People also ask, Related searches",commercial,Organic
truck and movers,54,54,70,27,3.77,https://www.firstratemovers.com/consolidated-moving-services/,0,0,0.00,0.67,32800000,"[26,26,26,34,34,34,7,26,26,53,26,26]",2026-02-24,"Local pack, Video, Image, Ads bottom, People also ask, Related searches",commercial,Organic
truck and movers,65,65,70,27,3.77,https://www.firstratemovers.com/consolidated-moving-services/,0,0,0.00,0.67,32800000,"[26,26,26,34,34,34,7,26,26,53,26,26]",2026-02-24,"Local pack, Video, Image, Ads bottom, People also ask, Related searches",commercial,Organic
storage units kanata ontario,29,29,110,28,3.97,https://www.firstratemovers.com/free-storage-ottawa/,0,0,0.00,0.91,147000,"[52,64,64,64,82,82,82,82,82,64,64,64]",2026-02-11,"Local pack, Image, People also ask, Related searches",commercial,Organic
moving companies north bay,1,1,210,10,1.90,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.75,245000000,"[43,53,35,66,53,53,53,66,82,43,43,23]",2026-02-13,"Local pack, People also ask, Related searches",commercial,People also ask
where can i sell,31,31,110,54,6.77,https://www.firstratemovers.com/where-can-i-sell-donate-or-dispose-of-my-belongings-in-ottawa/,0,0,0.00,0.11,3680000000,"[78,100,78,78,78,100,78,78,100,100,64,78]",2026-02-20,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",commercial,Organic
ontario moving services,39,39,260,59,7.22,https://www.firstratemovers.com/,0,0,0.00,0.66,52300000,"[54,43,54,81,54,22,54,66,43,81,35,22]",2026-03-01,"Local pack, Video, Image, Related searches",commercial,Organic
ontario moving services,67,67,260,59,7.22,https://www.firstratemovers.com/long-distance-moving/,0,0,0.00,0.66,52300000,"[54,43,54,81,54,22,54,66,43,81,35,22]",2026-03-01,"Local pack, Video, Image, Related searches",commercial,Organic
moving companies near me local,59,59,480,68,4.89,https://www.firstratemovers.com/,0,0,0.00,0.6,1310000000,"[81,100,10,13,13,20,13,81,20,13,8,6]",2026-02-22,"Local pack, Video, People also ask, Related searches",transactional,Organic
rawlinson moving company,5,5,50,18,2.58,https://www.firstratemovers.com/how-to-choose-a-good-moving-company/,0,0,0.00,0.25,101,"[50,50,50,64,50,50,14,50,50,50,35,14]",2026-03-05,"Knowledge panel, Image, People also ask, Related searches",transactional,People also ask
rawlinson moving company,5,5,50,18,2.58,https://www.firstratemovers.com/,0,0,0.00,0.25,101,"[50,50,50,64,50,50,14,50,50,50,35,14]",2026-03-05,"Knowledge panel, Image, People also ask, Related searches",transactional,People also ask
moving company orleans,26,26,50,16,4.55,https://www.firstratemovers.com/,0,0,0.00,0.75,57700000,"[7,14,14,7,7,14,35,78,100,78,64,64]",2026-02-16,"Local pack, People also ask, Related searches",commercial,Organic
ottawa moving companies,34,34,880,39,6.95,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.86,38100000,"[5,10,8,10,35,16,24,16,13,13,13,16]",2026-02-03,"Local pack, Sitelinks, Video, People also ask, Related searches, Discussions and forums",commercial,Organic
piano mover cost,20,29,390,6,2.05,https://www.firstratemovers.com/ottawa-piano-movers/,0,0,0.00,0.22,7900000,"[20,67,55,55,20,10,10,13,100,16,20,13]",2026-03-28,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
house packing services,49,0,70,14,2.66,https://www.firstratemovers.com/ottawa-packing-services/,0,0,0.00,0.56,150,"[18,18,100,100,100,100,63,63,18,18,36,27]",2026-03-27,"Local pack, Video, People also ask, Related searches, AI overview","commercial, informational",Organic
moving company costs,9,9,70,14,3.33,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.54,525000000,"[9,19,19,23,33,23,23,42,33,52,52,52]",2026-02-14,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
moving company costs,11,11,70,14,3.33,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.54,525000000,"[9,19,19,23,33,23,23,42,33,52,52,52]",2026-02-14,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
moving company costs,80,80,70,14,3.33,https://www.firstratemovers.com/typical-move-costs-for-2024/,0,0,0.00,0.54,525000000,"[9,19,19,23,33,23,23,42,33,52,52,52]",2026-02-14,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
affordable moving companies,32,32,170,33,7.21,https://www.firstratemovers.com/,0,0,0.00,0.69,181000000,"[11,16,7,8,7,7,7,5,7,7,7,7]",2026-02-03,"Local pack, Sitelinks, Video, Image, People also ask, Related searches, Discussions and forums",commercial,Organic
pack and move boxes,40,40,170,32,1.41,https://www.firstratemovers.com/moving-boxes-and-supplies/,0,0,0.00,0.63,1320000000,"[26,34,42,100,53,53,80,80,65,100,65,34]",2026-02-27,"Local pack, Image pack, Sitelinks, Video, Image, Ads top, Video Carousel, People also ask, Popular products, Related searches, Ads middle",commercial,Organic
pack and move boxes,57,57,170,32,1.41,https://www.firstratemovers.com/moving-boxes-and-supplies/,0,0,0.00,0.63,1320000000,"[26,34,42,100,53,53,80,80,65,100,65,34]",2026-02-27,"Local pack, Image pack, Sitelinks, Video, Image, Ads top, Video Carousel, People also ask, Popular products, Related searches, Ads middle",commercial,Organic
move ottawa,21,21,320,41,6.95,https://www.firstratemovers.com/,0,0,0.00,0.86,135000000,"[25,31,11,7,5,13,46,8,31,13,8,5]",2026-02-13,"Knowledge panel, Sitelinks, Video, Related searches","navigational, transactional",Organic
move ottawa,75,75,320,41,6.95,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.86,135000000,"[25,31,11,7,5,13,46,8,31,13,8,5]",2026-02-13,"Knowledge panel, Sitelinks, Video, Related searches","navigational, transactional",Organic
movers st. thomas ontario,4,4,170,,2.89,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.74,307000,"[23,28,53,82,100,28,23,35,35,35,35,28]",2026-02-10,"Local pack, Sitelinks, Image, People also ask, Related searches",commercial,People also ask
big box moving,89,89,390,42,2.51,https://www.firstratemovers.com/moving-boxes-and-supplies/,0,0,0.00,0.34,1520000000,"[24,30,24,30,30,30,30,30,30,36,36,30]",2026-02-05,"Knowledge panel, Sitelinks, Video, Video Carousel, Popular products, Related searches",commercial,Organic
moving toronto to ottawa,6,6,50,4,8.53,https://www.firstratemovers.com/moving-to-ottawa-from-toronto/,0,0,0.00,0.4,0,"[0,0,0,100,4,2,14,2,2,4,4,4]",2026-03-08,"Sitelinks, Video, Related searches, Discussions and forums, AI overview",informational,Organic
moving toronto to ottawa,22,22,50,4,8.53,https://www.firstratemovers.com/,0,0,0.00,0.4,0,"[0,0,0,100,4,2,14,2,2,4,4,4]",2026-03-08,"Sitelinks, Video, Related searches, Discussions and forums, AI overview",informational,Organic
moving toronto to ottawa,41,41,50,4,8.53,https://www.firstratemovers.com/,0,0,0.00,0.4,0,"[0,0,0,100,4,2,14,2,2,4,4,4]",2026-03-08,"Sitelinks, Video, Related searches, Discussions and forums, AI overview",informational,Organic
how much does it cost to hire movers,45,45,170,13,1.88,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.82,1700000000,"[5,6,5,5,5,6,8,30,30,24,8,8]",2026-02-18,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
moving boxes for sale,35,35,480,44,1.07,https://www.firstratemovers.com/moving-boxes-and-supplies/,0,0,0.00,1,168000000,"[54,66,66,81,81,54,81,100,81,81,81,66]",2026-02-23,"Local pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches",transactional,Organic
two men and a truck rates,19,19,90,17,2.01,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.69,114000000,"[17,17,28,23,28,28,35,28,23,7,17,12]",2026-03-21,"Sitelinks, Video, Related searches, Discussions and forums, AI overview","commercial, informational",Organic
two men and a truck rates,47,47,90,17,2.01,https://www.firstratemovers.com/typical-move-costs-for-2024/,0,0,0.00,0.69,114000000,"[17,17,28,23,28,28,35,28,23,7,17,12]",2026-03-21,"Sitelinks, Video, Related searches, Discussions and forums, AI overview","commercial, informational",Organic
how much is moving service,16,16,320,20,2.53,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.83,1490000000,"[100,54,44,23,66,54,44,29,23,29,23,15]",2026-01-30,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
how much is moving service,89,89,320,20,2.53,https://www.firstratemovers.com/typical-move-costs-for-2024/,0,0,0.00,0.83,1490000000,"[100,54,44,23,66,54,44,29,23,29,23,15]",2026-01-30,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
small movers near me,12,12,170,56,2.99,https://www.firstratemovers.com/,0,0,0.00,0.89,56700000,"[65,65,53,80,42,65,65,80,100,80,53,65]",2026-02-27,"Local pack, Video, People also ask, Related searches",transactional,Organic
moving co reviews,68,68,50,14,2.67,https://www.firstratemovers.com/how-to-choose-a-good-moving-company/,0,0,0.00,0.57,1050000000,"[63,63,63,81,63,81,18,45,63,45,63,18]",2026-01-28,"Local pack, Sitelinks, Video, People also ask, Related searches, Discussions and forums",commercial,Organic
moving companies in timmins ontario,2,2,210,10,1.94,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.33,317000,"[53,100,80,100,80,80,80,100,100,53,80,53]",2026-03-03,"Local pack, Video, People also ask, Related searches",commercial,People also ask
